Extraction,Colour,box_label,box_prob,P(E_b),P(E_w)
15,B,P(H_4),1.4385873360077813e-8,0.7930485632918187,0.20695143670818128
15,B,P(H_5),0,0.7930485632918187,0.20695143670818128
16,B,P(H_0),0,0.7947585597203564,0.20524144027964364
16,B,P(H_1),0.9738819674148431,0.7947585597203564,0.20524144027964364
16,B,P(H_2),0.02602886740008852,0.7947585597203564,0.20524144027964364
16,B,P(H_3),8.916155707533352e-5,0.7947585597203564,0.20524144027964364
16,B,P(H_4),3.6279930450575013e-9,0.7947585597203564,0.20524144027964364
16,B,P(H_5),0,0.7947585597203564,0.20524144027964364
17,W,P(H_0),0,0.7897500723817008,0.21024992761829922
17,W,P(H_1),0.9490110438592894,0.7897500723817008,0.21024992761829922
17,W,P(H_2),0.05072828833129198,0.7897500723817008,0.21024992761829922
17,W,P(H_3),2.606536680521729e-4,0.7897500723817008,0.21024992761829922
17,W,P(H_4),1.4141366539288838e-8,0.7897500723817008,0.21024992761829922
17,W,P(H_5),0,0.7897500723817008,0.21024992761829922
18,W,P(H_0),0,0.7804003417201026,0.2195996582798974
18,W,P(H_1),0.9027456557152144,0.7804003417201026,0.2195996582798974
18,W,P(H_2),0.09651045097791858,0.7804003417201026,0.2195996582798974
18,W,P(H_3),7.438394990329216e-4,0.7804003417201026,0.2195996582798974
18,W,P(H_4),5.38078341314322e-8,0.7804003417201026,0.2195996582798974
18,W,P(H_5),0,0.7804003417201026,0.2195996582798974
19,B,P(H_0),0,0.785007342682159,0.214992657317841
19,B,P(H_1),0.9254180014585304,0.785007342682159,0.214992657317841
19,B,P(H_2),0.07420072428353668,0.785007342682159,0.214992657317841
19,B,P(H_3),3.8126046813019267e-4,0.785007342682159,0.214992657317841
19,B,P(H_4),1.378980281142184e-8,0.785007342682159,0.214992657317841
19,B,P(H_5),0,0.785007342682159,0.214992657317841
20,B,P(H_0),0,0.7885796096975728,0.2114203903024272
20,B,P(H_1),0.9430923265472917,0.7885796096975728,0.2114203903024272
20,B,P(H_2),0.056713398906572836,0.7885796096975728,0.2114203903024272
20,B,P(H_3),1.9427103284284103e-4,0.7885796096975728,0.2114203903024272
20,B,P(H_4),3.513292694640483e-9,0.7885796096975728,0.2114203903024272
20,B,P(H_5),0,0.7885796096975728,0.2114203903024272
