tempo,chroma_stft,spectral_centroid,label
117.45383522727273,0.501569948859298,2836.8788508471944,1
151.99908088235293,0.5525810554368489,2877.354753661302,1
95.703125,0.4384885655093783,2683.416291710845,1
61.5234375,0.42997458442106123,2389.388001727635,1
117.45383522727273,0.3419783289209429,2090.2795992059705,1
99.38401442307692,0.5336255140140723,2815.482377902392,1
129.19921875,0.4747660975161621,2398.3632987706724,1
117.45383522727273,0.456040406316669,2269.1413938457786,1
151.99908088235293,0.48045661091325076,2522.6392114209066,1
184.5703125,0.5418471191394912,3048.3914951144484,1
161.4990234375,0.5337318725364599,2716.8912073055953,1
112.34714673913044,0.5552331653768242,2699.5738516520305,1
107.666015625,0.5169283624223493,3401.373581607958,1
117.45383522727273,0.45742549988415054,2340.616118627699,1
99.38401442307692,0.5555425492928365,2291.228694327768,1
172.265625,0.4850371053211079,2986.7051617902894,1
107.666015625,0.58097379871507,2656.261185872393,1
161.4990234375,0.40692498015587036,2707.4994434805944,1
95.703125,0.470335177869948,2690.6399880359695,1
123.046875,0.5132063930019514,2378.335749623547,1
151.99908088235293,0.5100642979831854,2241.314038047465,1
135.99917763157896,0.3698719499576068,2218.426021983524,1
135.99917763157896,0.46907902844222576,2254.281419425893,1
135.99917763157896,0.46547753270918607,2384.6742827890444,1
117.45383522727273,0.4695709015145354,2760.3193043550286,1
135.99917763157896,0.6347616686392776,3403.1019046851966,1
143.5546875,0.4299682807058449,2641.9436605759056,1
61.5234375,0.42997458442106123,2389.388001727635,1
112.34714673913044,0.43248801773383816,2198.5345492453803,1
107.666015625,0.46351101193512895,3010.816263137812,1
143.5546875,0.519034344527237,2685.803359780835,1
99.38401442307692,0.48713205373480734,2751.9089641030187,1
151.99908088235293,0.4557414034648805,1443.6785820392429,1
123.046875,0.5102223205630959,3114.231609541995,1
129.19921875,0.43654019826576723,2463.469918109462,1
117.45383522727273,0.456040406316669,2269.1413938457786,1
161.4990234375,0.5108925661244605,2699.981625338088,1
143.5546875,0.5163680160437392,2375.8125952130194,1
123.046875,0.4834942783526309,2723.6150949237185,1
99.38401442307692,0.4677574734015626,2442.645580468767,1
117.45383522727273,0.4825692379464689,2795.6057217889806,1
135.99917763157896,0.6362045020187148,3047.82371282636,1
129.19921875,0.4623546104742032,1525.0171267053897,1
123.046875,0.44082918359617906,2955.272094385816,1
151.99908088235293,0.440919989509437,2741.1181141480697,1
89.10290948275862,0.42688473381024766,2141.6087662279615,1
151.99908088235293,0.5176622885147643,2138.076590702687,1
129.19921875,0.48765354536504524,2718.5579417970253,1
135.99917763157896,0.4462108753845624,2566.80363492006,1
112.34714673913044,0.5271232550523008,2250.756103631523,1
161.4990234375,0.497086151251155,2848.068677277798,1
117.45383522727273,0.43643411897703,2502.472776909299,1
123.046875,0.434247775787399,2628.9877909766137,1
103.359375,0.44098775710198446,2646.9473439709695,1
135.99917763157896,0.39581654683073886,2292.322765769251,1
172.265625,0.4990522939102496,3108.569418637931,1
89.10290948275862,0.5404790249075361,2315.897706968415,1
123.046875,0.4925501048148645,2907.028574013829,1
92.28515625,0.38015094383039116,2323.7155891603784,1
172.265625,0.4439694409955377,2644.707344854433,1
103.359375,0.43100672150936925,2908.1968535778014,1
95.703125,0.4877998814503983,3274.342156991105,1
117.45383522727273,0.41457844724111603,2742.990786809419,1
123.046875,0.4800558933834489,2029.736703706102,1
112.34714673913044,0.502429194598137,2987.1640044032133,1
129.19921875,0.48454595092597214,2871.2356411968262,1
123.046875,0.43395972955907924,3237.5339087045945,1
161.4990234375,0.518543331905597,2493.918560285705,1
151.99908088235293,0.42252049033800754,2464.470948321968,1
161.4990234375,0.40692498015587036,2707.4994434805944,1
107.666015625,0.525430686582465,3046.671496716164,1
112.34714673913044,0.4919150161321528,1983.2643140167763,1
161.4990234375,0.4540494411086271,1741.0973179394814,1
123.046875,0.4724938455866847,2710.01459576383,1
117.45383522727273,0.4695709015145354,2760.3193043550286,1
